ID,ORIGINURI,UUIDHISTORY,OCCUPATIONGROUPCODE,CODE,DEFINITION,SCOPENOTE,REGULATEDPROFESSIONNOTE,OCCUPATIONTYPE,ISLOCALIZED,PREFERREDLABEL,ALTLABELS,DESCRIPTION,CONFIDENCE,SECTOR,SUBSECTOR,SECTORID,SUBSECTORID
687671c1ebd2bf665349e310,http://data.europa.eu/esco/occupation/af355ac4-dd89-44df-99a6-bba70202d6fe,"f0744d03-b583-4801-83cf-7ed4aa9a7173
f820e64b-0827-4456-856f-d569835a3d2c
b83ce1e2-f19f-473a-900b-d5da175a268a
4d195db4-2729-4371-a7c4-bbeaff75385d
28adb058-24cc-4dd8-a9ea-53985bc4631e",3341,3341.5,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,data entry supervisor,"Supervisor, filing clerks
Supervisor, personnel clerks
Supervisor, word processing
data control clerk supervisor
data entry clerks supervisor
data entry coordinator
data entry supervisor
data processing coordinator
data processing supervisor
data records supervisor
Data Center Supervisor
Data Entry Supervisor
Data Use Advisor
Data Collection Supervisor",Data entry supervisors manage the day-to-day operations of data entry staff. They organise the workflow and tasks.,exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e311,http://data.europa.eu/esco/occupation/0deaceea-69d8-4304-bc80-0b3d0491a241,"b5a48164-0195-498e-879b-873da6c4a6b2
64578331-3566-4ec4-9027-46563a5bbc78
e7a3bd74-abfc-40b2-90d4-68cfd754c003
0c5d1431-32ed-4183-a286-57498d530c3d
af54547f-9705-4046-9650-8c77792d3a44",3341,3341.6,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,field survey manager,"field survey project manager
field survey manager
survey field manager
field survey coodinator
manager of field survey
field survey team leader
field survey supervisor
field survey operational manager
Survey Researcher
Survey Coordinator",Field survey managers organise and supervise investigations and surveys on the request of a sponsor. They monitor their implementation according to production requirements and lead a team of field investigators.,high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e313,http://data.europa.eu/esco/occupation/578470d7-1848-44cd-a769-96cdd64b2c37,"a1934c65-ff4a-4de3-b636-3d5486ce2ebb
a9741f09-62f2-4c1d-8cec-e3b6f1fedd70
63ee9749-0768-46fb-904b-5094c14ca2c2
5733a381-ff7f-4039-8638-a151477f8643
d2bf02cf-0eac-48d2-b827-cd7182af1657",3342,3342.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,civil registrar,"civil registrar
senior registrar
registrar of births, deaths, marriages and civil partnerships
civil registration officer
registrar of births, marriage, civil partnership and deaths
civil status officer
Registrar
Civil Registration Specialist
Heritage Registrar","Civil registrars collect and record acts of birth, marriage, civil partnership and death.",high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e316,http://data.europa.eu/esco/occupation/ac60ed89-da6d-4f1a-93ee-1031789c7796,"c6a099cd-4c54-42bf-85fe-58c7ab1bd235
b21b0026-6e74-4676-9291-e3b46ebd430e
b363e168-0830-4a67-8983-05a66b09701a
664db349-d28a-44b6-89b5-b8b7093618c1
c50c6122-8029-4583-aca2-d49fc9b30bcd",3343,3343.1.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,court reporter,"Reporter, administrative: verbatim
Reporter, verbatim
Scribe
certified shorthand reporter
court recorder
court reporter
court stenographer
court transcriber
courtroom reporter
deposition reporter
law reporter
official court reporter
shorthand reporter
stenographer
Court Reporter
Site Reporter",Court reporters type in word processors or any other software each one of the words mentioned in the courtroom. They transcript the hearings that take place in court in order to issue the official hearings of the legal case. They allow that the case can be further studied by the parties in an accurate fashion.,exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e318,http://data.europa.eu/esco/occupation/1d6fbb43-f4c7-4839-8099-55eae5d424a5,"29fc6d8d-a3eb-40a3-8dcc-7a169b80dd21
718f10fd-bf6f-4cbf-88bf-a6c9e1196b96
c5e500fa-0aef-462a-9411-a9d553cfee94
03b51541-d4b0-4432-9bff-9836f817c894
00d8fa7d-a7ee-4c53-8e66-3f41a788625b",3343,3343.1.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,fundraising assistant,"philanthropy assistant
fundraising assistant
fundraising clerk
fundraising officer
fundraising administrative assistant
fundraising secretary","Fundraising assistants provide administrative support for fundraising managers. They target potential donators or sponsors by applying surveys. They process donations and grant payments, maintain electronic and paper filing systems for all grants and donations, acknowledge donations and write thank you letters and maintain fundraising records.",,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e31b,http://data.europa.eu/esco/occupation/5ccb2c34-e860-43a5-9869-342487518115,"f83e4581-db31-454b-beef-55b0e158f0c8
c45823d1-bad6-4b8e-99f3-aed060c599a0
b5f755d2-2bde-45b2-ab73-a009dc4aa301
7c10734d-f02e-413a-98bf-5aa12d78795f
b3ab2762-ab59-427b-9422-1077cce50839",3343,3343.1.6,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,project support officer,"project management officer
PMO
project support officer
Project Officer
Technical Support Manager
Design Support Officer
Emergency Project Officer
Project Finance Officer
Project Monitoring Officer
Livelihood Project Officer
Project Support Officer
Project Implementation Coordinator
Program Support Specialist
Project Appraisal Officer
Project Associate
Project Specialist
Support Manager
Technology Project Officer
RISE Project Coordinator","Project support officers provide different types of services for the successful execution of a project as part of a horizontal project management office. They offer administrative support, assistance and training to project managers and other staff members, manage the project’s documentation and assist the project manager with project scheduling, resource planning, coordination and reporting. Project support officers are responsible for quality assurance activities and for monitoring the adherence to methodology guidelines and other organisational standards. They also offer advice on project management tools and related administrative services.",exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e320,http://data.europa.eu/esco/occupation/42c769cd-4c60-4bac-94d2-29a492b82b74,"d92262ba-0487-42e4-88d0-3a2af4f649fa
62be6dad-a96e-460a-a8f2-3bc99e2c9924
cd1ca05e-e112-43cd-a797-819a1548e4cb
973f02f8-9408-4518-98d0-00801c4f44ca
e1ffef2a-7c84-4c4e-a259-873a4e8502ff",3343,3343.5,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,scopist,"scopist
freelance scopist","Scopists edit the transcripts created by court reporters in order to make of them a readable professional legal document. They listen or read to the reports given to them in order to apply punctuation, missing words, format, and improve the accuracy of the document.",,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e324,http://data.europa.eu/esco/occupation/5f16819d-50b9-475b-a2d8-607ee6d99a9d,"852baf10-9003-4259-87f2-bc1ed66a83e2
a8cd8b31-32d4-442d-800f-57784eb8d896
faebaeb3-26a1-4cfd-beab-b1d161ea84a5
926005f6-273f-4790-be82-6470779776fb
98b30f1c-d491-478c-879b-4e1bab25dbf9",3351,3351.1,,"Excludes:
- [customs and excise officer](urn:esco:occupation:a3ef0728-7540-4676-ad18-cf0a7913b3ce)",http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,customs officer,"Guard Coast
border force officer
border guard
customs & excise officer
customs and excise duty officer
customs and excise officer
customs control agent
customs control officer
customs inspector
customs officer
detection officer
governmental customs agent
Customs and Border Protection Officer
Customs Assessor
Customs Clearance Agent
Customs Clearing Officer
Customs Enforcement Officer
Customs Specialist
Customs Transit Officer
Customs Clearance Officer
Import Officer
Supply Officer","Customs officers combat the importation of illegal goods, firearms, drugs or other dangerous or illegal items while checking the legality of items brought across national borders. They are government officials who control the documents to ensure entry criteria and custom laws are complied with and control if the custom taxes are paid correctly.",exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e325,http://data.europa.eu/esco/occupation/933d02c0-3dfa-418f-9c2d-470b525cc42c,"8b99a6f9-84c3-4cb0-9b5c-9d259b8a969e
ae2235a6-4862-4f6d-b083-812caf0d0fb2
80adfbd4-b32f-4d32-b8f4-4fa26e23941b
de753970-909a-49ac-8592-6374c57719a0
462f5059-81a5-4b87-aa98-91a1f34f3e24",3351,3351.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,hand luggage inspector,"cargo examiner
hand luggage inspector
baggage inspector
hand-luggage inspector
hand baggage checker
baggage examiner
hand baggage examiner
hand baggage inspector
baggage checker
airport customs worker
hand luggage examiner
cargo checker
airport customs agent
hand luggage checker
airport customs controller
airport luggage worker
airport baggage worker
airport cargo worker
airport security worker",Hand luggage inspectors check individuals' luggage to detect potential threatening objects. They comply with public safety regulations and company's procedure.,,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e326,http://data.europa.eu/esco/occupation/6296faea-1909-4943-b0e0-662b43ad855d,"c36701f0-b0ef-4095-94f8-f9108578a340
cc099fd1-fb64-4d9f-90a0-4d5e86aed1ba
654359e7-e66d-4c76-b014-270b09bcf63e
df082e26-1e35-40e9-bfd5-65579d2461b3
04dac879-99c6-4ba3-aece-c605a18480c2",3351,3351.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,immigration officer,"customs inspector
immigration officer
passport checking officer
immigration official
border force official
immigration guard
customs and excise official
border force officer
Application Officer
Border Control Officer
Citizenship Specialist
Consular Officer
Consular Assistant
Immigration Services Manager
Visa Officer
Immigration Officer
Citizenship Officer
Immigration Information Officer
ID Registration Officer
Remittance Officer
Visa Processing Officer
Reintegration Officer
Visa Applicant","Immigration officers monitor the eligibility of people, food, electronic devices and merchandise entering a country via an entry point. They use surveillance methods and check identification and documents to ensure entry criteria and custom laws are complied with. They can also conduct interviews with prospective immigrants to verify eligibility and inspect cargo to identify and detect violations.",exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e32c,http://data.europa.eu/esco/occupation/e19fe26f-0759-4bb1-af71-5bbecf3df69f,"6d42d2fc-c118-4f11-a04b-16b494c8f33a
e4efb8d0-dd24-47f4-b173-5bd92a46ca3e
11012658-45eb-4a42-a9a4-f11c1a500811
fc989cf4-7e7e-4973-9807-50f67f3cea05
a0443573-9651-4784-b315-6353b39c5d12",3354,3354.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,immigration adviser,"immigration adviser
solicitor
immigration advisor
immigration consultant
senior immigration consultant
global immigration consultant
immigration lawyer
Immigration Training Specialist
Immigration Training Manager","Immigration advisers aid people seeking to move from one nation to another by advising them on immigration legislation, and assisting them in obtaining the necessary documentation to ensure the immigration process occurs in accordance with immigration laws.",high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e32d,http://data.europa.eu/esco/occupation/39c89133-bd2a-45db-b3eb-529b94daeeaf,"316f728c-b91b-4549-8f8c-63788c82cb9d
b109cbe8-7cd0-4c7a-96a5-ca14e5bb0835
3c485f0a-620e-49db-b7b0-99beabb7e11f
62a7d9d2-313a-441a-b0c1-e4ecd7a1d95d
6f5496cc-5ee9-49d2-ac81-e3a23a36339b",3354,3354.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,licensing officer,"fire protection specialist
licensing compliance officer
licensing officer
licensing standards officer
business permit licensing officer
restaurant licensing officer
driver licensing officer
license inspector
patents officer
building authority officer
licensing examiner
building permit licensing officer
technology licensing officer
fire protection licensing officer
alcohol licensing officer
Audit and Licensing Officer
Certification Officer
Registration Officer
Licensing Specialist
Driver and Vehicle Regulatory Officer
Licensing Officer
Inspection and Licensing Officer
Registration and Licensing Executive
Education Licensing Officer
Healthcare Licensing Specialist
Licensing and Regulation Specialist
Credentialing Specialist
Licensing Executive
Permit Officer
Product Certification Officer
Permit Specialist","Licensing officers process licence applications and provide advice on licensing legislation. They also perform investigative duties to ensure the applicant is eligible for the requested licence, ensure licence fees are paid in a timely manner, and ensure compliance with legislation.",exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e32e,http://data.europa.eu/esco/occupation/aaf732b5-ee19-4c82-a08f-700fb98f5ca7,"1a38332f-c09e-4f2e-af58-021a9b489243
fdeacce8-ea9c-4c8b-b1d4-5df5d7ce4b20
cc534a41-f0c3-48f3-acf9-ee2f03279faf
b9c362ec-fab2-4cb0-a04a-4a3834c05289
62174d4e-3938-42cc-a3df-1e2edf72285d",3354,3354.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,passport officer,"passport examining officer
border control officer
passport officer
passport issuing administrator
her majesty's passport officer
passport office worker
Passport Officer",Passport officers provide passports and other travel documents such as certificates of identity and refugee travel documents. They also keep record of all provided passports.,exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349e333,http://data.europa.eu/esco/occupation/cb60beab-7afb-4e99-8162-221abea68e6d,"83819f70-78d5-449d-9f16-85a29cbf22b8
9c2d8af4-7a02-4f51-885e-fd6ad1f82261
7d376443-bddf-458c-b58d-926c5b0e5fbb
69a7dd78-9c04-47df-85df-6ee010f451fe
0e4b1854-a96d-4507-9456-fe35f5b5b02a",3359,3359.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,consumer rights advisor,"trading standards officer
legal services adviser
consumer rights adviser
consumer rights legal advisor
legal services advisor
food hygiene inspector
consumer rights advisor
consumer rights legal adviser
Consumer Protection Officer
Trade and Consumer Protection Executive","Consumer rights advisors aid consumers with complaints and provide advice and information on rights as a consumer after purchase of products or services. They monitor organisations to ensure compliance to consumer rights standards, and aid consumers in handling disputes.",high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
